our_id	our_name	kind	owned	current_bgg_id	verdict	proposed_bgg_id	bgg_name	bgg_year	bgg_publisher	bgg_type	our_year	our_publisher	score	score_components	evidence_url	note	near_miss_rejected	sibling_risk
278	Casting Shadows: Card Sleeves	accessory	yes		PROPOSED	404827	Casting Shadows: Card Sleeves	2023	Unstable Games	boardgameaccessory			1	name exact (normalised); year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/404827		rejected 418486 "Casting Shadows: Cheeky Chinchilla Promo Card" (?) — similarity 0.6 < 0.7	
279	Casting Shadows: KS Exclusive Play Mats	accessory	yes		UNMATCHED									19 candidate(s) found, none the same product		19 candidate(s) found, none the same product	rejected 365761 "Casting Shadows: Exclusive Edition" (2023) — same family, different product (isFragmentOf)	
280	Casting Shadows: KS Exclusive Central Board	accessory	yes		UNMATCHED									19 candidate(s) found, none the same product		19 candidate(s) found, none the same product	rejected 380382 "Casting Shadows: Central Board" (2023) — same family, different product (isFragmentOf)	
281	Casting Shadows: Acrylic Standee Sets	accessory	yes		UNMATCHED									19 candidate(s) found, none the same product		19 candidate(s) found, none the same product	rejected 380350 "Casting Shadows: Standee Set" (2023) — similarity 0.67 < 0.7	
282	Casting Shadows: Vinyl Figure Sets	accessory	yes		PROPOSED	380351	Casting Shadows: Vinyl Figure Set	2023	Unstable Games	boardgameaccessory			0.73	name similarity 0.8; year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/380351	2 candidates cleared the gate; runner-up 380352 "Casting Shadows: Vinyl Figure Box Set" at 0.63	rejected 404827 "Casting Shadows: Card Sleeves" (?) — similarity 0.44 < 0.7	
283	Deep Rock Galactic: Beer Mug Event Marker (KS Exclusive)	promo	yes		UNMATCHED									22 candidate(s) found, none the same product		22 candidate(s) found, none the same product	rejected 401798 "Deep Rock Galactic: Biome Expansion" (2024) — similarity 0.43 < 0.7	
284	Deep Rock Galactic: Neoprene Game Mat	accessory	yes		PROPOSED	422826	Deep Rock Galactic: The Board Game – Neoprene Mat	2022	MOOD Publishing	boardgameaccessory			0.73	name similarity 0.86; year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/422826		rejected 422829 "Deep Rock Galactic: The Board Game – Dice Tray" (?) — similarity 0.57 < 0.7	
285	Deep Rock Galactic: Large Mouse Mat	accessory	yes		UNMATCHED									22 candidate(s) found, none the same product		22 candidate(s) found, none the same product	rejected 422826 "Deep Rock Galactic: The Board Game – Neoprene Mat" (2022) — similarity 0.57 < 0.7	
286	Deep Rock Galactic: Dwarf Art Prints	accessory	yes		UNMATCHED									22 candidate(s) found, none the same product		22 candidate(s) found, none the same product	rejected 401798 "Deep Rock Galactic: Biome Expansion" (2024) — similarity 0.55 < 0.7	
287	Deep Rock Galactic: Plastic Card Sleeves	accessory	yes		UNMATCHED									22 candidate(s) found, none the same product		22 candidate(s) found, none the same product	rejected 422827 "Deep Rock Galactic: The Board Game – Plastic Tokens" (2022) — similarity 0.57 < 0.7	
288	The Binding of Isaac: Four Souls+ Expansion	expansion	yes		PROPOSED	269477	The Binding of Isaac: Four Souls +	2019	Funforge	boardgameexpansion			0.87	name similarity 0.92; year unknown one side; publisher unknown one side; kind expansion ~ BGG boardgameexpansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/269477		rejected 257422 "The Binding of Isaac Four Souls: Kickstarter Expansion Pack" (?) — same family, different product (isFragmentOf)	
289	The Binding of Isaac: Four Souls - Ultimate Collector Edition Box	accessory	yes		PROPOSED	336844	The Binding of Isaac: Four Souls Requiem	2023	Maestro Media	boardgameexpansion			0.57	name similarity 0.71; year unknown one side; publisher unknown one side; kind accessory vs BGG expansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/336844		rejected 269477 "The Binding of Isaac: Four Souls +" (?) — same family, different product (isFragmentOf)	
290	The Binding of Isaac: Four Souls - Collector's Dice	accessory	yes		PROPOSED	336844	The Binding of Isaac: Four Souls Requiem	2023	Maestro Media	boardgameexpansion			0.67	name similarity 0.8; year unknown one side; publisher unknown one side; kind accessory vs BGG expansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/336844	7 candidates cleared the gate; runner-up 357935 "The Binding of Isaac: Four Souls – 4-Player Mat" at 0.63	rejected 269477 "The Binding of Isaac: Four Souls +" (?) — same family, different product (isFragmentOf)	
291	The Binding of Isaac: Four Souls - Coin Bag	accessory	yes		PROPOSED	336844	The Binding of Isaac: Four Souls Requiem	2023	Maestro Media	boardgameexpansion			0.67	name similarity 0.8; year unknown one side; publisher unknown one side; kind accessory vs BGG expansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/336844	6 candidates cleared the gate; runner-up 357935 "The Binding of Isaac: Four Souls – 4-Player Mat" at 0.63	rejected 269477 "The Binding of Isaac: Four Souls +" (?) — same family, different product (isFragmentOf)	
292	The Binding of Isaac: Four Souls - Winged Isaac Figure (KS Exclusive)	accessory	yes		PROPOSED	336844	The Binding of Isaac: Four Souls Requiem	2023	Maestro Media	boardgameexpansion			0.57	name similarity 0.71; year unknown one side; publisher unknown one side; kind accessory vs BGG expansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/336844		rejected 269477 "The Binding of Isaac: Four Souls +" (?) — same family, different product (isFragmentOf)	
293	The Binding of Isaac: Four Souls - Warp Zone & Alt Art Cards	promo	yes		PROPOSED	400208	The Binding of Isaac: Four Souls – Tapeworm Promo Cards	2020	Funforge	boardgameexpansion			0.63	name similarity 0.7; year unknown one side; publisher unknown one side; kind promo ~ BGG boardgameexpansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/400208		rejected 465509 "The Binding of Isaac: Four Souls – Warp Zone" (?) — same family, different product (isFragmentOf)	
294	Here to Slay: KS Exclusive Monster Expansion Pack	expansion	yes		PROPOSED	375223	Here to Sleigh: A Here to Slay Expansion Pack	2022	Unstable Games	boardgameexpansion			0.63	name similarity 0.71; year unknown one side; publisher unknown one side; kind expansion ~ BGG boardgameexpansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/375223		rejected 369042 "Here to Slay: Expansion Play Mat 2-pack" (?) — similarity 0.67 < 0.7	
295	Here to Slay: KS Exclusive Dragon Sorcerers Expansion Pack	expansion	yes		UNMATCHED									42 candidate(s) found, none the same product		42 candidate(s) found, none the same product	rejected 308525 "Here to Slay: Dragon Sorcerer Expansion" (2020) — similarity 0.67 < 0.7	
296	Here to Slay: KS Exclusive Individual Player Play Mats	accessory	yes		UNMATCHED									42 candidate(s) found, none the same product		42 candidate(s) found, none the same product	rejected 369041 "Here to Slay: Play Mat" (2020) — similarity 0.57 < 0.7	
297	Here to Slay: KS Exclusive Central Play Mat	accessory	yes		PROPOSED	461581	Here to Slay: 6 Play Mat Bundle	2025	Unstable Games	boardgameaccessory			0.63	name similarity 0.71; year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/461581	2 candidates cleared the gate; runner-up 368976 "Here to Slay: Kickstarter Exclusive Play Mat Box Set" at 0.63	rejected 369040 "Here to Slay: Central Play Mat" (?) — same family, different product (isFragmentOf)	
298	Here to Slay: KS Exclusive Dragon Individual Player Play Mat	accessory	yes		UNMATCHED									42 candidate(s) found, none the same product		42 candidate(s) found, none the same product	rejected 369041 "Here to Slay: Play Mat" (2020) — same family, different product (isFragmentOf)	
299	Here to Slay: Base Game Card Sleeves	accessory	yes		UNMATCHED									42 candidate(s) found, none the same product		42 candidate(s) found, none the same product	rejected 299252 "Here to Slay" (2020) — same family, different product (isFragmentOf)	
300	Here to Slay: Hero Meeples	accessory	yes		PROPOSED	369244	Here to Slay: Berserkers & Necromancers Meeples	2022	Unstable Games	boardgameaccessory			0.63	name similarity 0.73; year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/369244	2 candidates cleared the gate; runner-up 369125 "Here to Slay: Warrior & Druids Meeples" at 0.63	rejected 430678 "Here to Slay: Banner Quest" (?) — similarity 0.6 < 0.7	
301	Here to Slay: KS Exclusive Party Leader Acrylic Standees	accessory	yes		UNMATCHED									42 candidate(s) found, none the same product		42 candidate(s) found, none the same product	rejected 369501 "Here to Slay: Acrylic Standees" (2020) — same family, different product (isFragmentOf)	
302	Here to Slay: KS Exclusive Dragon Party Leader Acrylic Standee	accessory	yes		UNMATCHED									42 candidate(s) found, none the same product		42 candidate(s) found, none the same product	rejected 369501 "Here to Slay: Acrylic Standees" (2020) — similarity 0.53 < 0.7	
303	The Binding of Isaac: Four Souls - Gold Box Expansion	expansion	yes		PROPOSED	257422	The Binding of Isaac Four Souls: Kickstarter Expansion Pack	2018	Maestro Media	boardgameexpansion			0.63	name similarity 0.78; year unknown one side; publisher unknown one side; kind expansion ~ BGG boardgameexpansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/257422	4 candidates cleared the gate; runner-up 465509 "The Binding of Isaac: Four Souls – Warp Zone" at 0.63	rejected 269477 "The Binding of Isaac: Four Souls +" (?) — same family, different product (isFragmentOf)	differs by one meaningful word: ours "gold" vs BGG "kickstarter" — check this is not a sibling product
304	Aeon's End: Return to Gravehold	expansion	yes		PROPOSED	318951	Aeon's End: Return to Gravehold	2020	Indie Boards & Cards	boardgameexpansion			1	name exact (normalised); year unknown one side; publisher unknown one side; kind expansion ~ BGG boardgameexpansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/318951		rejected 363456 "Aeon's End: Legacy of Gravehold – Promos" (?) — similarity 0.55 < 0.7	
305	Realm of Reckoning: New Foundations Expansion	expansion	yes		PROPOSED	471458	Realm of Reckoning: New Foundations	2026	IV Studio	boardgameexpansion			0.87	name similarity 0.91; year unknown one side; publisher unknown one side; kind expansion ~ BGG boardgameexpansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/471458		rejected 462754 "Realm of Reckoning: Playmat" (?) — similarity 0.6 < 0.7	
306	Realm of Reckoning: Playmat	accessory	yes		PROPOSED	462754	Realm of Reckoning: Playmat	2026	IV Studio	boardgameaccessory			1	name exact (normalised); year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/462754		rejected 471458 "Realm of Reckoning: New Foundations" (?) — similarity 0.67 < 0.7	
307	Realm of Reckoning: Metal Coins	accessory	yes		PROPOSED	462756	Realm of Reckoning: Metal Coins	2026	IV Studio	boardgameaccessory			1	name exact (normalised); year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/462756	2 candidates cleared the gate; runner-up 462757 "Realm of Reckoning: Metal Monuments" at 0.73	rejected 462754 "Realm of Reckoning: Playmat" (?) — similarity 0.67 < 0.7	
308	Realm of Reckoning: Metal Monuments	accessory	yes		PROPOSED	462757	Realm of Reckoning: Metal Monuments	2026	IV Studio	boardgameaccessory			1	name exact (normalised); year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/462757	2 candidates cleared the gate; runner-up 462756 "Realm of Reckoning: Metal Coins" at 0.73	rejected 462754 "Realm of Reckoning: Playmat" (?) — similarity 0.67 < 0.7	
309	Realm of Reckoning: Screen-Printed Cloth Bags	accessory	yes		PROPOSED	462759	Realm of Reckoning: Screen-printed Cloth Bags	2026	IV Studio	boardgameaccessory			1	name exact (normalised); year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/462759		rejected 462754 "Realm of Reckoning: Playmat" (?) — similarity 0.55 < 0.7	
310	Realm of Reckoning: Card Sleeves	accessory	yes		UNMATCHED									78 candidate(s) found, none the same product		78 candidate(s) found, none the same product	rejected 462754 "Realm of Reckoning: Playmat" (?) — similarity 0.67 < 0.7	
